"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapEffort
Fleet name,"Bait boats"

Step,61
Year,5.083313
-9999,-9999,0,0,0,0,3.601043224334717,3.4009101390838623,3.207010507583618,2.98016619682312,2.753291368484497,2.6500792503356934,2.7168071269989014,2.964641571044922,3.3003454208374023,3.65669846534729,0,0,0,-9999
-9999,-9999,0,0,0,3.6585605144500732,3.351395845413208,3.059953212738037,2.7251107692718506,2.3426809310913086,1.9981536865234375,1.823242425918579,1.8714321851730347,2.151930332183838,0.28852343559265137,3.136492967605591,0,0,0,-9999
-9999,-9999,0,0,3.845090627670288,3.4981563091278076,3.1294326782226562,2.711832046508789,2.2527620792388916,1.7998404502868652,1.4558804035186768,1.2738761901855469,1.2916821241378784,1.5159125328063965,1.9284929037094116,2.4772348403930664,3.0757954120635986,0,0,-9999
-9999,0,0,4.167055130004883,3.767765760421753,3.3244681358337402,2.810328960418701,2.254141092300415,1.7332932949066162,1.316038727760315,1.0450507402420044,0.9077656865119934,0.9016159176826477,1.04767906665802,1.3459510803222656,0.3997820317745209,2.3472700119018555,2.875284194946289,0,-9999
-9999,0,0,4.209358215332031,3.644972562789917,3.0062835216522217,2.326903820037842,1.689323902130127,1.195229172706604,0.8757663369178772,0.7031353116035461,0.6193985342979431,0.6154851913452148,0.6947264075279236,0.8856239318847656,0.26694315671920776,1.6438342332839966,2.0993173122406006,0,-9999
-9999,0,0,4.150249004364014,3.3850932121276855,2.58931040763855,1.810362696647644,1.164599895477295,0.7480577230453491,0.522814154624939,0.4150661826133728,0.37068307399749756,0.3689454197883606,0.412395179271698,0.5193318724632263,0.7186949849128723,1.0134814977645874,0,0,-9999
-9999,0,0,3.8718888759613037,2.9683761596679688,2.1193196773529053,1.3545246124267578,0.7831698656082153,0.45382294058799744,0.2896350920200348,0.2180134654045105,0.18777957558631897,0.0820847600698471,0.11164689809083939,0.24777565896511078,0.07759702950716019,0.5213946104049683,0,0,-9999
-9999,0,0,3.2903599739074707,2.376775026321411,1.597245693206787,0.9611983895301819,0.5145066976547241,0.26973360776901245,0.159135639667511,0.10307833552360535,0.08122976869344711,0.04911145195364952,0.06766165047883987,0.06165137141942978,0.12961643934249878,0.21252165734767914,0,0,-9999
-9999,0,0,2.5043346881866455,1.671849250793457,1.0556049346923828,0.6089970469474792,0.3168533742427826,0.15471994876861572,0.08672232925891876,0.054982636123895645,0.04009504243731499,0.014630104415118694,0.024011697620153427,0.022047480568289757,0.04267225041985512,0.06540296971797943,0,0,-9999
-9999,0,0,1.783801555633545,1.0718011856079102,0.6260767579078674,0.347535640001297,0.1757153868675232,0.09210659563541412,0.05269332602620125,0.03370845317840576,0.023491883650422096,0.018031829968094826,0.015469467267394066,0.009638447314500809,0.008759758435189724,0.01978186145424843,0,-9999,-9999
-9999,0,0,1.3120298385620117,0.7146698236465454,0.3740304708480835,0.1934124082326889,0.10181578993797302,0.0576976053416729,0.034932419657707214,0.015423641540110111,0.012616333551704884,0.0014442235697060823,0.014235277660191059,0.007025308907032013,0.007780143059790134,0.019127560779452324,0.0029150370974093676,-9999,-9999
-9999,0,0,1.033432126045227,0.5220202803611755,0.2341136634349823,0.11691548675298691,0.06191275641322136,0.03635825961828232,0.01536853238940239,0.01414735708385706,0.014092626050114632,0.011739667505025864,0.016600586473941803,0.018441710621118546,0.02046097069978714,0.022588226944208145,0.02499867044389248,0.020490264520049095,0.030401211231946945
-9999,-9999,0,0.8322632908821106,0.4048769176006317,0.17002442479133606,0.07815640419721603,0.04027024284005165,0.013144278898835182,0.013943791389465332,0.015414646826684475,0.015934176743030548,0.015228090807795525,0.014670388773083687,0.013947996310889721,0.015424047596752644,0.01693614386022091,0.021518649533391,0.026537645608186722,0.03098452463746071
-9999,-9999,0,0,0.3210573196411133,0.12829230725765228,0.055309198796749115,0.027131520211696625,0.01188053097575903,0.01689915917813778,0.016776345670223236,0.017430199310183525,0.01877066120505333,0.020648576319217682,0.0228322334587574,0.02511337399482727,0.02733251266181469,0.029283853247761726,0.030760589987039566,0.03153485432267189
-9999,-9999,-9999,0,0.27309176325798035,0.11152451485395432,0.04663177207112312,0.02230978198349476,0.01227424293756485,0.017587043344974518,0.01754022389650345,0.018254190683364868,0.019666025415062904,0.021616743877530098,0.02386033721268177,0.026146020740270615,0.028308026492595673,0.030033107846975327,0.031241169199347496,0.03186260908842087

