"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Seals

Step,61
Year,5.083313
-9999,0.11869018524885178,0.09349371492862701,0.06287840753793716,0.03612472116947174,0.01773049682378769,0.008699164725840092,0.0036762082017958164,0.0013484724331647158,0.0013385401107370853,0.001380380941554904,0.0014191126683726907,0.0031190107110887766,0.008877160027623177,0.021358340978622437,0.0436936616897583,0.07613401114940643,0.11313328146934509,0.14350253343582153,-9999
-9999,0.12094322592020035,0.09536506235599518,0.06424695998430252,0.03698713332414627,0.018192339688539505,0.007649339269846678,0.002766144461929798,0.0013422425836324692,0.0013925116509199142,0.0014399035135284066,0.0015661749057471752,0.004538087639957666,0.010917183943092823,0.022189628332853317,0.04532138630747795,0.0788584053516388,0.11700321733951569,0.1482013612985611,-9999
-9999,0.12365657836198807,0.0975743979215622,0.06581622362136841,0.03794119879603386,0.01881164312362671,0.007933870889246464,0.00287935184314847,0.001385945943184197,0.0014394625322893262,0.0014917956432327628,0.002425598446279764,0.007001877296715975,0.016799936071038246,0.034462351351976395,0.05987207591533661,0.08846831321716309,0.12066778540611267,0.15228140354156494,-9999
-9999,0.12665008008480072,0.10000260919332504,0.06779308617115021,0.03916947916150093,0.01933216117322445,0.008159205317497253,0.002960365731269121,0.0014232347020879388,0.0014778829645365477,0.0015319677768275142,0.003161540487781167,0.009103936143219471,0.021961897611618042,0.044936440885066986,0.07814821600914001,0.11578920483589172,0.14594952762126923,0.1551567167043686,-9999
-9999,0.12965039908885956,0.10247833281755447,0.0695529505610466,0.040224771946668625,0.019870523363351822,0.009824072942137718,0.004179950803518295,0.0015321692917495966,0.001507516484707594,0.0015618550824001431,0.003501488361507654,0.010033603757619858,0.024228859692811966,0.04967435821890831,0.0866692066192627,0.12846116721630096,0.16292864084243774,-9999,-9999
-9999,0.132319375872612,0.10513707995414734,0.0770590528845787,0.05238448455929756,0.030356014147400856,0.015066293999552727,0.0063602514564991,0.002517774933949113,0.001527763088233769,0.0015830567572265863,0.0035465555265545845,0.010167727246880531,0.024576876312494278,0.05045951157808304,0.08820966631174088,0.13143594563007355,0.16677020490169525,-9999,-9999
-9999,0.1342073678970337,0.12583021819591522,0.10004520416259766,0.06787140667438507,0.03931685537099838,0.021058082580566406,0.010401362553238869,0.00442263251170516,0.0016223291167989373,0.0015964286867529154,0.00328881130553782,0.009483740665018559,0.022946687415242195,0.04715237021446228,0.08248787373304367,0.12325113266706467,0.1576215922832489,0.17288830876350403,0.17384228110313416
-9999,-9999,0.13901835680007935,0.11041639745235443,0.08082997053861618,0.054830800741910934,0.03169580549001694,0.015707656741142273,0.006629323121160269,0.002438310533761978,0.0016026177909225225,0.002601688727736473,0.0075267404317855835,0.01828143000602722,0.037488143891096115,0.06573948264122009,0.09821899980306625,0.1253848373889923,0.1365790069103241,0.1370651125907898
-9999,-9999,0.14072708785533905,0.1309697926044464,0.10376541316509247,0.07020018249750137,0.04057290405035019,0.020014723762869835,0.008451404981315136,0.0030949481297284365,0.0016044945223256946,0.0017501410329714417,0.005078555084764957,0.012309007346630096,0.025412358343601227,0.04434400796890259,0.06651710718870163,0.08475399762392044,0.09196724742650986,0.09216847270727158
-9999,-9999,-9999,0.14307738840579987,0.11319606751203537,0.07649726420640945,0.04413245618343353,0.021746501326560974,0.009173408150672913,0.003366973949596286,0.0016051501734182239,0.0016603731783106923,0.002917105332016945,0.00704686064273119,0.014586316421627998,0.02545095980167389,0.038218509405851364,0.04846855252981186,0.052702147513628006,0.05278043821454048

Step,109
Year,9.083297
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.11730241775512695,0.11744365096092224,-9999,-9999,0.1198405921459198,0.12002022564411163,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0.11628273874521255,0.11625096201896667,0.1162668764591217,0.11635743081569672,0.11653521656990051,0.11679396778345108,0.11710643768310547,0.10858213156461716,0.10900415480136871,0.11871157586574554,0.11938638240098953,0.11095042526721954,0.11148014664649963,0.12121757864952087,-9999,-9999
-9999,-9999,-9999,0.1166379302740097,0.10768494755029678,0.0915852040052414,0.09159029275178909,0.09167806059122086,0.09185128659009933,0.09209996461868286,0.09240911155939102,0.0857422947883606,0.08616340160369873,0.0938221737742424,0.09441188722848892,0.08787010610103607,0.0957622304558754,0.12223540991544724,-9999,-9999
-9999,-9999,-9999,0.11692838370800018,0.0919203981757164,0.06682479381561279,0.06159641593694687,0.06168201193213463,0.061846934258937836,0.06207921355962753,0.06236192584037781,0.057998720556497574,0.05835484713315964,0.06354301422834396,0.06405972689390182,0.0647129938006401,0.09727373719215393,0.1241845041513443,-9999,-9999
-9999,-9999,0.11777512729167938,0.10860708355903625,0.08532261103391647,0.057250797748565674,0.03538889437913895,0.03545622155070305,0.035593289881944656,0.03578390181064606,0.0360124334692955,0.033454347401857376,0.03373556584119797,0.03695455938577652,0.0374024398624897,0.061237215995788574,0.09193693846464157,0.11779329180717468,0.12910664081573486,-9999
-9999,-9999,0.1182553619146347,0.09296296536922455,0.06759896129369736,0.04541558027267456,0.025859614834189415,0.017432356253266335,0.01752462238073349,0.017654351890087128,0.017811574041843414,0.016608383506536484,0.016817545518279076,0.018515899777412415,0.02800879441201687,0.04979640245437622,0.07463423907756805,0.10310724377632141,0.1316239833831787,-9999
-9999,-9999,0.11906646192073822,0.0936509445309639,0.06283321976661682,0.035978078842163086,0.017590979114174843,0.008599871769547462,0.007394787389785051,0.007469652686268091,0.007563108578324318,0.007091333623975515,0.007237147074192762,0.00943116843700409,0.01971723511815071,0.04069724678993225,0.07134369015693665,0.10650740563869476,0.13549602031707764,-9999
-9999,0.12084431946277618,0.11123570054769516,0.08740776032209396,0.058756209909915924,0.03358735889196396,0.01646270975470543,0.006898806896060705,0.0026877489872276783,0.0027301267255097628,0.0027814828790724277,0.0026192101649940014,0.002941722981631756,0.008503194898366928,0.020636720582842827,0.042411625385284424,0.07412166148424149,0.11039436608552933,0.1402340531349182,-9999
-9999,0.12191981077194214,0.09588178992271423,0.06981009989976883,0.04701141268014908,0.0270119309425354,0.013228276744484901,0.005549238063395023,0.002026230562478304,0.001336116692982614,0.0013738754205405712,0.0014117062091827393,0.0031144735403358936,0.008920690976083279,0.021543916314840317,0.04416078329086304,0.07704257220029831,0.11459430307149887,0.14545416831970215,-9999
-9999,0.12370551377534866,0.09745830297470093,0.06555891782045364,0.03767510876059532,0.018496034666895866,0.009075923822820187,0.0038355838041752577,0.001407294999808073,0.0013977669877931476,0.0014429917791858315,0.0014857605565339327,0.003271580906584859,0.009321528486907482,0.022438958287239075,0.04591391235589981,0.08000429719686508,0.11887723952531815,0.1507798284292221,-9999
-9999,0.12610439956188202,0.09944936633110046,0.0670141652226448,0.038591332733631134,0.018985813483595848,0.007983671501278877,0.0028868902008980513,0.0014010280137881637,0.0014543335419148207,0.0015055837575346231,0.0016404724447056651,0.004762908909469843,0.011469956487417221,0.02332645282149315,0.04765761271119118,0.08293063938617706,0.1230422705411911,0.15584228932857513,-9999
-9999,0.12900897860527039,0.10181301832199097,0.06869135797023773,0.0396093875169754,0.019642572849988937,0.008284523151814938,0.003006153041496873,0.0014470235910266638,0.0015037294942885637,0.0015603613574057817,0.0025421460159122944,0.007351978216320276,0.017658865079283714,0.03624817356467247,0.06299694627523422,0.09309835731983185,0.12698093056678772,0.16023235023021698,-9999
-9999,0.13222233951091766,0.10441764444112778,0.07080195844173431,0.04091772809624672,0.020197853446006775,0.008524242788553238,0.003092090832069516,0.0014864414697512984,0.0015443015145137906,0.0016028850805014372,0.003314826637506485,0.009562212973833084,0.023092864081263542,0.04728468134999275,0.08226817846298218,0.12191951274871826,0.1536758691072464,0.16332155466079712,-9999
-9999,0.1354459971189499,0.10707530379295349,0.07268846035003662,0.04204671457409859,0.020772341638803482,0.010269055142998695,0.004368070047348738,0.0016007758677005768,0.0015757065266370773,0.0016345798503607512,0.0036722721997648478,0.010541348718106747,0.025484059005975723,0.052288807928562164,0.09127774089574814,0.13533256947994232,0.17166604101657867,-9999,-9999
-9999,0.1383132040500641,0.10992004722356796,0.08058219403028488,0.05478925630450249,0.031750865280628204,0.015756016597151756,0.006649114191532135,0.002631298266351223,0.001597223337739706,0.0016570736188441515,0.00372018339112401,0.010684484615921974,0.025856783613562584,0.05313227325677872,0.09293672442436218,0.13853362202644348,0.1758154034614563,-9999,-9999
-9999,0.14033862948417664,0.13162106275558472,0.10467008501291275,0.07101663202047348,0.0411374606192112,0.022028600797057152,0.010876680724322796,0.004622964188456535,0.0016962618101388216,0.00167120061814785,0.0034500269684940577,0.009967297315597534,0.02414700947701931,0.04966399073600769,0.08693966269493103,0.12996859848499298,0.16628727316856384,0.18250754475593567,0.18356317281723022
-9999,-9999,0.1454818695783615,0.11555960029363632,0.08459863811731339,0.05738302692770958,0.03316325694322586,0.016428273171186447,0.006930437404662371,0.002549249678850174,0.0016776008997112513,0.002728952094912529,0.007911210879683495,0.019241008907556534,0.039494097232818604,0.06930728256702423,0.10360723733901978,0.13232409954071045,0.14419595897197723,0.14473944902420044
-9999,-9999,0.1472998708486557,0.13709786534309387,0.10862119495868683,0.0734773799777031,0.042456015944480896,0.020934931933879852,0.008835849352180958,0.003235556185245514,0.0016793727409094572,0.0018352479673922062,0.005337911192327738,0.01295647956430912,0.026776617392897606,0.04676033556461334,0.07018247991800308,0.08946353197097778,0.097108855843544,0.09733790159225464
-9999,-9999,-9999,0.14978806674480438,0.11850132048130035,0.08007283508777618,0.04618295654654503,0.022747274488210678,0.009590971283614635,0.0035198456607759,0.0016799287404865026,0.0017408254789188504,0.003065471537411213,0.00741777615621686,0.015370863489806652,0.02684113010764122,0.04032963514328003,0.05116770789027214,0.05565331131219864,0.05574450641870499

Step,121
Year,10.083293
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.12184666097164154,0.12199830263853073,-9999,-9999,0.1245599314570427,0.12474700063467026,-9999,-9999,-9999
-9999,-9999,-9999,-9999,0.12069308757781982,0.1206662580370903,0.12069113552570343,0.12079572677612305,0.120993971824646,0.12127979099750519,0.12162230908870697,0.11278840899467468,0.11324167251586914,0.12334568798542023,0.12406152486801147,0.11530883610248566,0.1158609390258789,0.1259738951921463,-9999,-9999
-9999,-9999,-9999,0.12103930860757828,0.11175979673862457,0.09506072849035263,0.09507624059915543,0.0951787680387497,0.09537233412265778,0.09564641118049622,0.09598403424024582,0.0890752375125885,0.08952581137418747,0.09749504178762436,0.09811542183160782,0.09132116287946701,0.099520742893219,0.12702570855617523,-9999,-9999
-9999,-9999,-9999,0.12132514268159866,0.09538678079843521,0.06935590505599976,0.06394132226705551,0.06404232978820801,0.06422694027423859,0.06448262184858322,0.06479031592607498,0.060269422829151154,0.06064852327108383,0.06604638695716858,0.06658511608839035,0.06726250797510147,0.10109471529722214,0.12905028462409973,-9999,-9999
-9999,-9999,0.12214739620685577,0.11266203969717026,0.0885242149233818,0.059411756694316864,0.03673531115055084,0.03681640326976776,0.03697036951780319,0.037180010229349136,0.03742813318967819,0.034778185188770294,0.035076528787612915,0.03842660412192345,0.03889240324497223,0.06366738677024841,0.09556661546230316,0.12242129445075989,0.13416223227977753,-9999
-9999,-9999,0.12262250483036041,0.09640992432832718,0.07012063264846802,0.047122806310653687,0.026842180639505386,0.018103482201695442,0.01820755936205387,0.01835016719996929,0.018520556390285492,0.017275217920541763,0.017497049644589424,0.019266916438937187,0.029144566506147385,0.051804013550281525,0.07762252539396286,0.10720772296190262,0.13683508336544037,-9999
-9999,-9999,0.12343095242977142,0.09709954261779785,0.0651639848947525,0.03732611984014511,0.0182589590549469,0.008932199329137802,0.007685385644435883,0.007767573464661837,0.00786866806447506,0.007381293922662735,0.007536192424595356,0.009824465028941631,0.020538466051220894,0.04237803816795349,0.07426182180643082,0.11082904040813446,0.14096856117248535,-9999
-9999,0.1251966804265976,0.1152762621641159,0.09060770273208618,0.0609293095767498,0.03484553098678589,0.0170888714492321,0.007166109047830105,0.0027944613248109818,0.0028406670317053795,0.002896057441830635,0.0027289623394608498,0.0030670901760458946,0.00886817928403616,0.02151910960674286,0.044209279119968414,0.07723232358694077,0.11498966068029404,0.1460467129945755,-9999
-9999,0.12631241977214813,0.0993582010269165,0.07236473262310028,0.04875335469841957,0.028027845546603203,0.013734211213886738,0.005765649024397135,0.002107467968016863,0.001391217578202486,0.001431807759217918,0.0014724265784025192,0.003250781213864684,0.009313015267252922,0.022487904876470566,0.0460813045501709,0.08036426454782486,0.11949947476387024,0.15165641903877258,-9999
-9999,0.12818565964698792,0.10100927948951721,0.067972332239151,0.039082497358322144,0.019198989495635033,0.009426932781934738,0.00398693373426795,0.0014646517811343074,0.0014563308795914054,0.0015049166977405548,0.001550930319353938,0.003417796455323696,0.009740178473293781,0.023444175720214844,0.04795902967453003,0.08354336768388748,0.12410400807857513,0.15738588571548462,-9999
-9999,0.13072507083415985,0.10311608761548996,0.06951235979795456,0.0400523915886879,0.019717298448085785,0.008296849206089973,0.003002621466293931,0.0014589622151106596,0.0015160988550633192,0.0015711485175415874,0.001713684992864728,0.004979899153113365,0.011994983069598675,0.024392666295170784,0.04982728138566017,0.08668530732393265,0.12858249247074127,0.1628330796957016,-9999
-9999,0.13381870090961456,0.10563291609287262,0.0712975263595581,0.041135273873806,0.020412033423781395,0.008614621125161648,0.0031284058932214975,0.0015075975097715855,0.001568330219015479,0.0016291714273393154,0.002657462377101183,0.00769172515720129,0.018480226397514343,0.03793621435761452,0.06592324376106262,0.0974029153585434,0.13281801342964172,0.1675563007593155,-9999
-9999,0.13725358247756958,0.10841605067253113,0.07354307919740677,0.04252484813332558,0.021003440022468567,0.008869464509189129,0.003219555364921689,0.0015493138926103711,0.001611262559890747,0.0016742584994062781,0.003466859459877014,0.010008667595684528,0.024179546162486076,0.04951683431863785,0.08615206182003021,0.127661794424057,0.1608746200799942,0.1708793342113495,-9999
-9999,0.14070646464824677,0.11126146465539932,0.0755612701177597,0.043731026351451874,0.021616201847791672,0.010691898874938488,0.004550429992377758,0.001669031218625605,0.0016445063520222902,0.00170788518153131,0.003842026460915804,0.011037618853151798,0.026694877073168755,0.054785385727882385,0.09564539045095444,0.1418105959892273,0.17987842857837677,-9999,-9999
-9999,0.14378133416175842,0.1143016666173935,0.08383095264434814,0.057026516646146774,0.03306334465742111,0.01641412079334259,0.006929626688361168,0.0027439622208476067,0.0016672610072419047,0.0017317490419372916,0.0038931407034397125,0.011191070079803467,0.027095722034573555,0.05569448322057724,0.09743619710206985,0.14525778591632843,0.18436381220817566,-9999,-9999
-9999,0.14595438539981842,0.13695986568927765,0.10896146297454834,0.0739586278796196,0.04285815358161926,0.022957801818847656,0.01133894082158804,0.004821364767849445,0.0017707451479509473,0.0017467036377638578,0.0036110118962824345,0.010442699305713177,0.025312630459666252,0.05207999795675278,0.09119242429733276,0.13635633885860443,0.1745082288980484,0.1916334629058838,0.1927836388349533
-9999,-9999,0.15148670971393585,0.12035960704088211,0.08814080059528351,0.05980420485138893,0.034571677446365356,0.017129821702837944,0.007228532340377569,0.002660940168425441,0.001753405318595469,0.002856406383216381,0.008290287107229233,0.020175587385892868,0.041429515928030014,0.07272590696811676,0.10874573141336441,0.13892307877540588,0.15143054723739624,0.15202416479587555
-9999,-9999,0.15343107283115387,0.1428433507680893,0.11320135742425919,0.07659383863210678,0.044266022741794586,0.021831370890140533,0.009216420352458954,0.0033770762383937836,0.0017551742494106293,0.0019207721343263984,0.005594372749328613,0.01358874049037695,0.028096260502934456,0.04908135533332825,0.07368603348731995,0.09395104646682739,0.10199921578168869,0.10225042700767517
-9999,-9999,-9999,0.15610510110855103,0.1235160306096077,0.0834772065281868,0.04815521091222763,0.023722507059574127,0.010004328563809395,0.0036736943293362856,0.0017556962557137012,0.0018218408804386854,0.0032126486767083406,0.007780700456351042,0.01613108068704605,0.02817872166633606,0.04235076904296875,0.0537431500852108,0.058463383466005325,0.05856394022703171

