"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Anchovy

Step,61
Year,5.083313
-9999,0,0,9.911298751831055,6.558088302612305,3.9382565021514893,2.06317400932312,0.9696292877197266,0.4753666818141937,0.2762027084827423,0.19791150093078613,0.16933390498161316,0.16944868862628937,0.20037619769573212,0.28348180651664734,0.47006577253341675,0.8271153569221497,0,0,-9999
-9999,0,0,8.611398696899414,5.1153717041015625,2.73563289642334,1.2473180294036865,0.5090444684028625,0.22387908399105072,0.11996908485889435,0.08267869800329208,0.06865865737199783,0.0678044855594635,0.07651159167289734,0.10216199606657028,0.16562655568122864,0.30096331238746643,0,0,-9999
-9999,0,0,6.363696575164795,3.424302577972412,1.6701807975769043,0.7075991034507751,0.26875200867652893,0.10899370908737183,0.05554388463497162,0.03308357670903206,0.025257449597120285,0.022843940183520317,0.024105483666062355,0.030819181352853775,0.04726545140147209,0.09028887748718262,0,0,-9999
-9999,0,0,3.903286933898926,1.8624502420425415,0.8415583372116089,0.34948253631591797,0.1359630972146988,0.053760770708322525,0.026996253058314323,0.016167543828487396,0.011503541842103004,0.009404540061950684,0.008932863362133503,0.009864515624940395,0.013459877111017704,0.02265739068388939,0,0,-9999
-9999,0,0,2.1672914028167725,0.8965898156166077,0.37608662247657776,0.15761147439479828,0.06365346908569336,0.029049532487988472,0.01538167241960764,0.009443792514503002,0.0064534712582826614,0.00493211392313242,0.004266892094165087,0.004072841722518206,0.004614116623997688,0.006148804910480976,0,-9999,-9999
-9999,0,0,1.2902032136917114,0.4764745831489563,0.1805586963891983,0.07365046441555023,0.03316270560026169,0.017118167132139206,0.009806749410927296,0.006296519190073013,0.0043442342430353165,0.003469438524916768,0.003842318430542946,0.004353077616542578,0.0049683209508657455,0.005664295982569456,0.0062944539822638035,-9999,-9999
-9999,0,0,0.8686578273773193,0.2978365123271942,0.0970698669552803,0.04006762057542801,0.018872525542974472,0.010345513932406902,0.006293306592851877,0.00424191216006875,0.003723506350070238,0.003995964769273996,0.004433348309248686,0.005002583377063274,0.005677131470292807,0.006457759067416191,0.007354706060141325,0.008440307341516018,0.008957289159297943
-9999,-9999,0,0.6106905341148376,0.20643731951713562,0.06477101147174835,0.025176048278808594,0.011787552386522293,0.0065530952997505665,0.004205182660371065,0.0040797083638608456,0.004195292014628649,0.00451572285965085,0.00500600878149271,0.005619418807327747,0.0063160257413983345,0.0070711164735257626,0.007850011810660362,0.008548304438591003,0.008900570683181286
-9999,-9999,0,0,0.15068982541561127,0.046112075448036194,0.017135025933384895,0.007741993758827448,0.004868653602898121,0.004520801827311516,0.004433687776327133,0.004582300782203674,0.004937388002872467,0.005461185704916716,0.006095603108406067,0.006786524783819914,0.007486158981919289,0.008118354715406895,0.00859058927744627,0.00883531104773283
-9999,-9999,-9999,0,0.12127341330051422,0.03901686146855354,0.014204815961420536,0.006299916654825211,0.005022116005420685,0.004700705409049988,0.004632935859262943,0.004795980639755726,0.0051681166514754295,0.005707897245883942,0.006351684685796499,0.007031421642750502,0.007696053013205528,0.008241195231676102,0.008625753223896027,0.008823389187455177

Step,73
Year,6.083309
