"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Mackerel

Step,61
Year,5.083313
-9999,-9999,0,0,0,0,2.209920883178711,1.83083975315094,1.6141889095306396,1.4679728746414185,1.3715765476226807,1.3494535684585571,1.4135305881500244,1.5814924240112305,1.8622076511383057,2.322925090789795,0,0,0,-9999
-9999,-9999,0,0,0,2.0400850772857666,1.5174418687820435,1.2250702381134033,1.0351369380950928,0.8934599757194519,0.7944219708442688,0.7576820254325867,0.7943129539489746,0.9187766313552856,1.1488122940063477,1.5502485036849976,0,0,0,-9999
-9999,-9999,0,0,2.0645322799682617,1.4750927686691284,1.1119028329849243,0.8767735958099365,0.7104722857475281,0.5874993801116943,0.5087186694145203,0.4756488502025604,0.49470055103302,0.57484370470047,0.7334427237510681,1.0043585300445557,1.4481734037399292,0,0,-9999
-9999,0,0,2.286130428314209,1.5824675559997559,1.1390440464019775,0.8451634049415588,0.6418179869651794,0.5000567436218262,0.40559545159339905,0.3515357971191406,0.3296512961387634,0.33869585394859314,0.3864181637763977,0.48389944434165955,0.6539852619171143,0.9205595850944519,1.2928190231323242,0,-9999
-9999,0,0,1.960047960281372,1.3087079524993896,0.9077177047729492,0.6438933610916138,0.465751051902771,0.3520416021347046,0.2863905429840088,0.2540089190006256,0.24187521636486053,0.24802392721176147,0.27506911754608154,0.3333698511123657,0.43695324659347534,0.6072149872779846,0.8497636318206787,0,-9999
-9999,0,0,1.744141697883606,1.1120657920837402,0.7363573312759399,0.4949519634246826,0.34058332443237305,0.2530536651611328,0.20862409472465515,0.18866980075836182,0.18257153034210205,0.1868944615125656,0.20317909121513367,0.23737752437591553,0.3011265695095062,0.4099542796611786,0,0,-9999
-9999,0,0,1.5271532535552979,0.9373705983161926,0.5985662341117859,0.3876599669456482,0.26071932911872864,0.19414158165454865,0.16214141249656677,0.14862790703773499,0.14439836144447327,0.1471276432275772,0.15641477704048157,0.1756940633058548,0.21265406906604767,0.27896249294281006,0,0,-9999
-9999,0,0,1.26311194896698,0.7565853595733643,0.474423885345459,0.3064763844013214,0.20893797278404236,0.15928593277931213,0.1367625892162323,0.12606622278690338,0.12282145768404007,0.12405522912740707,0.12962938845157623,0.14124490320682526,0.16234615445137024,0.20194979012012482,0,0,-9999
-9999,0,0,0.9738504886627197,0.5723401308059692,0.3596833348274231,0.2400156855583191,0.17307740449905396,0.1382068693637848,0.1225990504026413,0.11541423201560974,0.11293213069438934,0.11365360766649246,0.11750335246324539,0.12515665590763092,0.13879816234111786,0.16315661370754242,0,0,-9999
-9999,0,0,0.7282495498657227,0.4236714839935303,0.2721984088420868,0.1922275573015213,0.14828194677829742,0.12623117864131927,0.11514708399772644,0.10979200899600983,0.10777155309915543,0.10827835649251938,0.11118503659963608,0.11682216823101044,0.12642690539360046,0.14234520494937897,0,-9999,-9999
-9999,0,0,0.5664704442024231,0.33303698897361755,0.21982137858867645,0.16358350217342377,0.1344778686761856,0.11914843320846558,0.11076022684574127,0.10643818229436874,0.10469980537891388,0.10510195791721344,0.10774565488100052,0.11234375089406967,0.11948489397764206,0.13022807240486145,0.14134611189365387,-9999,-9999
