"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Whiting

Step,61
Year,5.083313
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0550034046173096,1.0312285423278809,-9999,-9999,0.9123458862304688,0.8547256588935852,-9999,-9999,-9999
-9999,-9999,-9999,-9999,1.193016767501831,1.2687547206878662,1.401113510131836,1.495392084121704,1.5388492345809937,1.549833059310913,1.3786849975585938,1.256949782371521,1.2357487678527832,1.217110276222229,1.099103331565857,0.9704387784004211,0.8764925003051758,0.8118815422058105,-9999,-9999
-9999,-9999,-9999,1.1248857975006104,1.212483525276184,1.316245198249817,1.456949234008789,1.5818886756896973,1.7051162719726562,1.792304277420044,1.8278688192367554,1.7778229713439941,1.715516448020935,1.5611298084259033,1.3619908094406128,1.147598385810852,0.9826886653900146,0.8930235505104065,-9999,-9999
-9999,-9999,-9999,1.1057671308517456,1.2029320001602173,1.3863413333892822,1.5944530963897705,1.817374587059021,2.074721574783325,2.401232957839966,2.6929574012756348,2.7926034927368164,2.6600489616394043,2.278075933456421,1.870396614074707,1.4728060960769653,1.189967393875122,1.1124327182769775,-9999,-9999
-9999,-9999,0.884560763835907,1.030014157295227,1.1986604928970337,1.4345765113830566,1.7028015851974487,2.0213398933410645,2.4850776195526123,3.0492982864379883,3.612884044647217,3.8351147174835205,3.7014272212982178,3.1543214321136475,2.4780306816101074,1.8925131559371948,1.4807283878326416,1.3026080131530762,1.1522996425628662,-9999
-9999,-9999,0.8561817407608032,0.971930742263794,1.2032777070999146,1.50370454788208,1.830990195274353,2.251776695251465,2.826538324356079,3.5070838928222656,4.14253044128418,4.445606708526611,4.330599308013916,3.807142734527588,3.117157459259033,2.380427360534668,1.8526893854141235,1.5245975255966187,1.3806965351104736,-9999
-9999,-9999,0.8515506982803345,0.999147355556488,1.2865725755691528,1.639299988746643,2.0560081005096436,2.5433409214019775,3.0893714427948,3.671008586883545,4.113064289093018,4.350066661834717,4.287557601928711,3.9363536834716797,3.3937997817993164,2.765839099884033,2.231666088104248,1.8456155061721802,1.6853282451629639,-9999
-9999,0.6852003335952759,0.8593671321868896,1.0863505601882935,1.4657166004180908,1.9248394966125488,2.398468255996704,2.894436836242676,3.3303868770599365,3.661137104034424,3.8415634632110596,3.9201815128326416,3.8952033519744873,3.7147982120513916,3.4187850952148438,3.0138661861419678,2.5104899406433105,2.136019468307495,1.9732595682144165,-9999
-9999,0.7534089684486389,0.9140844941139221,1.2507127523422241,1.7286921739578247,2.2643706798553467,2.7733829021453857,3.1976749897003174,3.45159649848938,3.5318827629089355,3.4963788986206055,3.455136775970459,3.409623146057129,3.3417410850524902,3.209900379180908,3.011842727661133,2.639958620071411,2.3370299339294434,2.2033238410949707,-9999
-9999,0.8915126919746399,1.0665680170059204,1.4459611177444458,1.9386087656021118,2.4626753330230713,2.9336423873901367,3.2470688819885254,3.3234245777130127,3.2450737953186035,3.1250271797180176,3.0362534523010254,2.9934730529785156,2.9611997604370117,2.909238338470459,2.809494972229004,2.621516227722168,2.4203274250030518,2.3277885913848877,-9999
-9999,1.1096385717391968,1.2859654426574707,1.674184799194336,2.1185436248779297,2.533989429473877,2.8691163063049316,3.021446943283081,2.9638192653656006,2.8154032230377197,2.6810076236724854,2.609321355819702,2.618582248687744,2.6129801273345947,2.579176902770996,2.5742135047912598,2.4728102684020996,2.3712270259857178,2.322662830352783,-9999
-9999,1.4053640365600586,1.591208815574646,1.9629987478256226,2.2863736152648926,2.5345025062561035,2.6784114837646484,2.6754982471466064,2.529236078262329,2.3461430072784424,2.210114002227783,2.1419310569763184,2.1525378227233887,2.154938220977783,2.1657326221466064,2.170612096786499,2.1879537105560303,2.190358877182007,2.178858518600464,-9999
-9999,1.720644235610962,1.89202082157135,2.2052149772644043,2.4036800861358643,2.47206449508667,2.4380977153778076,2.31097412109375,2.122054100036621,1.9323099851608276,1.7960968017578125,1.7175976037979126,1.6929221153259277,1.668496012687683,1.6572129726409912,1.672768235206604,1.7603143453598022,1.9041062593460083,1.9691779613494873,-9999
-9999,1.9162899255752563,2.041970729827881,2.2714736461639404,2.350609064102173,2.281593084335327,2.1387367248535156,1.9603607654571533,1.7683755159378052,1.6082537174224854,1.4969680309295654,1.4100241661071777,1.3414232730865479,1.2839564085006714,1.2461575269699097,1.2406586408615112,1.2817273139953613,1.452374815940857,-9999,-9999
-9999,1.9362462759017944,2.0054938793182373,2.145134210586548,2.129972457885742,1.994530200958252,1.8197505474090576,1.6376293897628784,1.488970398902893,1.379125952720642,1.3104010820388794,1.2302182912826538,1.1405316591262817,1.041977047920227,0.9755878448486328,0.9221446514129639,0.8978980183601379,0.8218565583229065,-9999,-9999
-9999,1.9342615604400635,1.8888170719146729,1.9364362955093384,1.8733633756637573,1.7137571573257446,1.5280823707580566,1.368443250656128,1.2619749307632446,1.1967769861221313,1.1392685174942017,1.0667989253997803,0.9769306182861328,0.8812458515167236,0.7986235022544861,0.7286257147789001,0.6765875816345215,0.6299492120742798,0.6145349144935608,0.5583961009979248
-9999,-9999,1.697359323501587,1.7208768129348755,1.6486793756484985,1.482062578201294,1.2979449033737183,1.1589540243148804,1.0841596126556396,1.0305769443511963,0.9853649735450745,0.9266747832298279,0.8535966873168945,0.7597748041152954,0.680529773235321,0.6219848394393921,0.5657013654708862,0.5292041897773743,0.5038748383522034,0.5322422981262207
-9999,-9999,1.6391427516937256,1.5739468336105347,1.4831091165542603,1.3089085817337036,1.1243879795074463,0.9912342429161072,0.9228405356407166,0.8821759223937988,0.8617187142372131,0.8144360780715942,0.7476673126220703,0.6637781262397766,0.5998188853263855,0.5542711615562439,0.5143452286720276,0.4932156205177307,0.5293998122215271,0.550106406211853
-9999,-9999,-9999,1.4549551010131836,1.3941715955734253,1.2254186868667603,1.041926622390747,0.9131557941436768,0.8512648940086365,0.8211444616317749,0.8029573559761047,0.7720774412155151,0.7083472013473511,0.6285086274147034,0.5616204738616943,0.5314703583717346,0.4863172471523285,0.5134174823760986,0.5446579456329346,0.5622029304504395

Step,121
Year,10.083293
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0500941276550293,1.0263707637786865,-9999,-9999,0.9081993699073792,0.8508654236793518,-9999,-9999,-9999
-9999,-9999,-9999,-9999,1.1911333799362183,1.2663742303848267,1.3977692127227783,1.4909151792526245,1.5332844257354736,1.5433685779571533,1.3723193407058716,1.250822901725769,1.229511022567749,1.2107634544372559,1.0934401750564575,0.9656904339790344,0.872286319732666,0.8079257607460022,-9999,-9999
-9999,-9999,-9999,1.1232950687408447,1.2105376720428467,1.3136268854141235,1.453230619430542,1.5768003463745117,1.698446273803711,1.7841323614120483,1.818543553352356,1.7681248188018799,1.70582914352417,1.5522358417510986,1.3543676137924194,1.1413969993591309,0.9775057435035706,0.8883270025253296,-9999,-9999
-9999,-9999,-9999,1.104060173034668,1.2007821798324585,1.3832017183303833,1.5898106098175049,1.8106942176818848,2.0653913021087646,2.3885080814361572,2.676948070526123,2.77485728263855,2.6426594257354736,2.263232946395874,1.858566403388977,1.463788390159607,1.1828447580337524,1.1057918071746826,-9999,-9999
-9999,-9999,0.8830247521400452,1.0281622409820557,1.1961030960083008,1.4307012557983398,1.6969592571258545,2.012681484222412,2.4721357822418213,3.030884265899658,3.588696241378784,3.807882785797119,3.674475908279419,3.1314594745635986,2.4606308937072754,1.8794639110565186,1.470638632774353,1.2936269044876099,1.1439175605773926,-9999
-9999,-9999,0.8544176816940308,0.9697646498680115,1.200065016746521,1.4987156391143799,1.8234728574752808,2.240535020828247,2.8099770545959473,3.4839444160461426,4.112861633300781,4.4121198654174805,4.29722261428833,3.7779500484466553,3.0946249961853027,2.3626205921173096,1.8386571407318115,1.5128964185714722,1.3698813915252686,-9999
-9999,-9999,0.8492499589920044,0.9962106347084045,1.2821273803710938,1.632511854171753,2.045869827270508,2.528820276260376,3.069617748260498,3.645500659942627,4.082751274108887,4.316675186157227,4.253818511962891,3.905066728591919,3.367013454437256,2.743879795074463,2.2134196758270264,1.8301429748535156,1.6709553003311157,-9999
-9999,0.6824696063995361,0.8561989068984985,1.0820869207382202,1.4591618776321411,1.9149503707885742,2.3845674991607666,2.8760151863098145,3.3077099323272705,3.634953022003174,3.8130042552948,3.890080690383911,3.8645119667053223,3.685014486312866,3.391369342803955,2.990692615509033,2.4891934394836426,2.116952657699585,1.9552048444747925,-9999
-9999,0.749857485294342,0.9097657799720764,1.2443956136703491,1.719071865081787,2.250541925430298,2.7551932334899902,3.1756927967071533,3.427143096923828,3.5062637329101562,3.4704160690307617,3.4288487434387207,3.383074998855591,3.315115213394165,3.1840450763702393,2.988506555557251,2.6168313026428223,2.3151793479919434,2.1820883750915527,-9999
-9999,0.8862882852554321,1.0602439641952515,1.4369945526123047,1.925871729850769,2.445671319961548,2.9127800464630127,3.2237043380737305,3.2993881702423096,3.2214138507843018,3.101957321166992,3.013596534729004,2.971083641052246,2.93839430809021,2.8856987953186035,2.78598690032959,2.5976083278656006,2.396864652633667,2.30452299118042,-9999
-9999,1.1017355918884277,1.2767678499221802,1.6619763374328613,2.102771759033203,2.514948606491089,2.847676992416382,2.999166250228882,2.9421629905700684,2.794832229614258,2.661378860473633,2.5906100273132324,2.6018176078796387,2.5957932472229004,2.559401273727417,2.553680181503296,2.4498236179351807,2.34757661819458,2.2987899780273438,-9999
-9999,1.3937450647354126,1.578080415725708,1.9468618631362915,2.2678020000457764,2.514406442642212,2.6578221321105957,2.6554856300354004,2.510591983795166,2.3288919925689697,2.1939198970794678,2.1268088817596436,2.139500856399536,2.1417722702026367,2.15067458152771,2.1521246433258057,2.1668245792388916,2.16780686378479,2.1558408737182617,-9999
-9999,1.7049016952514648,1.8749052286148071,2.1857235431671143,2.3832180500030518,2.4519550800323486,2.419102668762207,2.2935078144073486,2.106227397918701,1.9179449081420898,1.7828197479248047,1.7053136825561523,1.682306170463562,1.6579824686050415,1.6456542015075684,1.658246397972107,1.742951512336731,1.8841137886047363,1.9480177164077759,-9999
-9999,1.897810935974121,2.0226688385009766,2.250805616378784,2.3303422927856445,2.262956142425537,2.1220076084136963,1.9454255104064941,1.7551077604293823,1.596339225769043,1.4861094951629639,1.3999079465866089,1.331918478012085,1.2746055126190186,1.2371245622634888,1.2304946184158325,1.2693781852722168,1.4374816417694092,-9999,-9999
-9999,1.917251706123352,1.9863783121109009,2.1256911754608154,2.1117630004882812,1.9783447980880737,1.8055245876312256,1.6251819133758545,1.4779893159866333,1.3695060014724731,1.3022550344467163,1.2226662635803223,1.1331729888916016,1.0343209505081177,0.9684089422225952,0.9147933721542358,0.8898439407348633,0.8144994974136353,-9999,-9999
-9999,1.9153019189834595,1.8711007833480835,1.9192492961883545,1.8576382398605347,1.6999845504760742,1.5162378549575806,1.3582408428192139,1.2532395124435425,1.1896601915359497,1.1330008506774902,1.060904860496521,0.9711030721664429,0.8750659227371216,0.7926713824272156,0.722906768321991,0.6710662841796875,0.6249576210975647,0.610261082649231,0.5547168254852295
-9999,-9999,1.6822614669799805,1.706148386001587,1.63517165184021,1.470332145690918,1.2880256175994873,1.1506378650665283,1.0776184797286987,1.0250822305679321,0.9804078936576843,0.9219741225242615,0.848987340927124,0.7552538514137268,0.676190197467804,0.617815375328064,0.5618054270744324,0.5256036520004272,0.5006088614463806,0.5288838744163513
-9999,-9999,1.625110387802124,1.5609321594238281,1.4712241888046265,1.2986911535263062,1.115897536277771,0.9842968583106995,0.9175869822502136,0.8777496814727783,0.8576284646987915,0.8105514645576477,0.743925154209137,0.6602113842964172,0.5963831543922424,0.550942063331604,0.5111716389656067,0.490171879529953,0.5261833667755127,0.5468016266822815
-9999,-9999,-9999,1.4433035850524902,1.383157730102539,1.2159353494644165,1.034111499786377,0.9068421721458435,0.8465269207954407,0.8171314597129822,0.7992498278617859,0.768507719039917,0.7049366235733032,0.6252927780151367,0.5585688948631287,0.5284469127655029,0.4834733009338379,0.5103941559791565,0.541466474533081,0.5589258670806885

