"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapCatch
Contaminant Concentrations,Shrimp

Step,61
Year,5.083313
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.2909332513809204,1.288904070854187,-9999,-9999,1.3723739385604858,1.3439315557479858,-9999,-9999,-9999
-9999,-9999,-9999,-9999,1.2986905574798584,1.3138353824615479,1.3388583660125732,1.3407467603683472,1.3325254917144775,1.3334635496139526,1.3055000305175781,1.3226208686828613,1.349901795387268,1.37180495262146,1.3805296421051025,1.3840519189834595,1.3632371425628662,1.3393630981445312,-9999,-9999
-9999,-9999,-9999,1.3277037143707275,1.3414732217788696,1.3541425466537476,1.3663997650146484,1.3626917600631714,1.3588751554489136,1.349104404449463,1.3489868640899658,1.363749384880066,1.391404390335083,1.4153794050216675,1.4417808055877686,1.4489609003067017,1.4253939390182495,1.3989965915679932,-9999,-9999
-9999,-9999,-9999,1.3606842756271362,1.3786492347717285,1.410354733467102,1.4149656295776367,1.398403525352478,1.347675085067749,1.26759934425354,1.189700961112976,1.1602544784545898,1.2006210088729858,1.3011964559555054,1.4162657260894775,1.4810320138931274,1.4891178607940674,1.5061575174331665,-9999,-9999
-9999,-9999,1.3712029457092285,1.4012212753295898,1.433272123336792,1.4517029523849487,1.425721526145935,1.3459813594818115,1.1918859481811523,0.9824080467224121,0.7869038581848145,0.6993992924690247,0.7356071472167969,0.9080429077148438,1.1586170196533203,1.3577018976211548,1.4752507209777832,1.5157688856124878,1.4847573041915894,-9999
-9999,-9999,1.4019922018051147,1.4347480535507202,1.4835453033447266,1.4801703691482544,1.3978450298309326,1.2165188789367676,0.9425795078277588,0.6444050669670105,0.42319217324256897,0.32849636673927307,0.34687110781669617,0.49161410331726074,0,1.067796230316162,1.3114120960235596,1.4398910999298096,1.4761242866516113,-9999
-9999,-9999,1.4730098247528076,1.5106189250946045,1.5306686162948608,1.4677928686141968,1.2804081439971924,0.9830333590507507,0.6505690813064575,0.376226544380188,0.21793386340141296,0.15280194580554962,0.1563749462366104,0.23128363490104675,0.40797850489616394,0.6801890730857849,0.9707310795783997,1.1983742713928223,1.2996619939804077,-9999
-9999,1.5050048828125,1.5595957040786743,1.5747603178024292,1.528554081916809,1.336121678352356,1.0120388269424438,0.6496564745903015,0.36216381192207336,0.18823914229869843,0.1056491807103157,0.07331421971321106,0.0716274231672287,0.10309480130672455,0.18686440587043762,0,0.5846753120422363,0.8098466992378235,0.9359635710716248,-9999
-9999,1.5809231996536255,1.6104775667190552,1.5763020515441895,1.3951815366744995,1.0408698320388794,0.6405925750732422,0.3277058005332947,0.15280449390411377,0.07475323230028152,0.04401606693863869,0.03210898116230965,0.03150260075926781,0.04217636585235596,0.07437627762556076,0,0.27265286445617676,0.4232027232646942,0.5171341896057129,-9999
-9999,1.638606309890747,1.6131612062454224,1.464011311531067,1.1376543045043945,0.7125228047370911,0.34677761793136597,0.13581791520118713,0.05205889046192169,0.023683099076151848,0.01407801453024149,0.01084840763360262,0.010753448121249676,0.013900193385779858,0.023235052824020386,0.04661460593342781,0.09238941967487335,0.1599472016096115,0.20506051182746887,-9999
