"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Benthos

Step,61
Year,5.083313
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.423274993896484,27.421527862548828,-9999,-9999,27.407840728759766,27.46930503845215,-9999,-9999,-9999
-9999,-9999,-9999,-9999,27.446144104003906,27.36597442626953,27.24409294128418,27.158620834350586,27.124755859375,27.135698318481445,27.216747283935547,27.280963897705078,27.246658325195312,27.156097412109375,27.176742553710938,27.285627365112305,27.364469528198242,27.38340187072754,-9999,-9999
-9999,-9999,-9999,27.46534538269043,27.42950439453125,27.371570587158203,27.29753875732422,27.25088882446289,27.24375343322754,27.258325576782227,27.277917861938477,27.275218963623047,27.21773338317871,27.14508056640625,27.109760284423828,27.14125633239746,27.17053985595703,27.17022705078125,-9999,-9999
-9999,-9999,-9999,27.446252822875977,27.439098358154297,27.43245506286621,27.46097755432129,27.52324867248535,27.597187042236328,27.662315368652344,27.70134925842285,27.695215225219727,27.61920738220215,27.49042320251465,27.330455780029297,27.177169799804688,27.019664764404297,26.88949203491211,-9999,-9999
-9999,-9999,27.44133758544922,27.440664291381836,27.483379364013672,27.6079044342041,27.845890045166016,28.074392318725586,28.287832260131836,28.478700637817383,28.60767936706543,28.644290924072266,28.558042526245117,28.348413467407227,28.025131225585938,27.62778091430664,27.17746353149414,26.842374801635742,26.67961883544922,-9999
-9999,-9999,27.357421875,27.426881790161133,27.57352066040039,27.870574951171875,28.263010025024414,28.673654556274414,29.071285247802734,29.411598205566406,29.629878997802734,29.700763702392578,29.620420455932617,29.371017456054688,28.923776626586914,28.363941192626953,27.717811584472656,27.20714569091797,26.935340881347656,-9999
-9999,-9999,27.14131736755371,27.33325958251953,27.65668487548828,28.123760223388672,28.687726974487305,29.289884567260742,29.854637145996094,30.297298431396484,30.564678192138672,30.651981353759766,30.584821701049805,30.35363006591797,29.919498443603516,29.31026268005371,28.606231689453125,27.96246910095215,27.58639144897461,-9999
-9999,26.50002670288086,26.791324615478516,27.22083854675293,27.741220474243164,28.41106414794922,29.17800521850586,29.938745498657227,30.587648391723633,31.054962158203125,31.328983306884766,31.423595428466797,31.36687469482422,31.167020797729492,30.79498291015625,30.24941062927246,29.63102912902832,29.021398544311523,28.6103515625,-9999
-9999,26.237075805664062,26.537099838256836,27.15188217163086,27.93471336364746,28.843036651611328,29.775989532470703,30.60071563720703,31.233291625976562,31.66356086730957,31.91668701171875,32.00769805908203,31.960630416870117,31.795198440551758,31.507125854492188,31.088815689086914,30.616758346557617,30.124685287475586,29.777484893798828,-9999
-9999,25.985912322998047,26.40493392944336,27.283119201660156,28.33264923095703,29.42690086364746,30.42829132080078,31.222856521606445,31.789997100830078,32.16842269897461,32.38971710205078,32.46449661254883,32.41376876831055,32.282081604003906,32.07831954956055,31.789840698242188,31.455604553222656,31.101106643676758,30.858097076416016,-9999
-9999,26.036584854125977,26.615161895751953,27.712615966796875,28.937015533447266,30.099485397338867,31.071420669555664,31.796411514282227,32.312503814697266,32.666866302490234,32.87488555908203,32.934104919433594,32.86410140991211,32.7574462890625,32.62196350097656,32.408119201660156,32.16838836669922,31.912004470825195,31.735767364501953,-9999
-9999,26.58831024169922,27.26095962524414,28.46100425720215,29.71333885192871,30.81545066833496,31.68944549560547,32.34658432006836,32.8474006652832,33.212806701660156,33.45142364501953,33.5386848449707,33.504966735839844,33.442012786865234,33.34352493286133,33.18629455566406,32.93486785888672,32.663185119628906,32.44712829589844,-9999
-9999,27.539710998535156,28.232685089111328,29.401470184326172,30.55797004699707,31.526260375976562,32.28974914550781,32.898807525634766,33.402103424072266,33.774044036865234,34.03490447998047,34.19139099121094,34.26055908203125,34.29523468017578,34.273902893066406,34.16054916381836,33.910926818847656,33.54796600341797,33.033199310302734,-9999
-9999,28.591079711914062,29.25498390197754,30.31989288330078,31.344146728515625,32.19606018066406,32.887142181396484,33.46583938598633,33.92345428466797,34.28110885620117,34.559654235839844,34.79616928100586,34.99723815917969,35.159751892089844,35.24635696411133,35.23006820678711,35.09895324707031,34.872013092041016,-9999,-9999
-9999,29.463088989257812,30.12186050415039,31.08331871032715,32.00677490234375,32.80735397338867,33.476322174072266,34.00442886352539,34.41249465942383,34.732215881347656,35.00169372558594,35.288204193115234,35.58906936645508,35.87220764160156,36.07196807861328,36.18833541870117,36.234413146972656,36.286720275878906,-9999,-9999
-9999,30.021005630493164,30.83391571044922,31.696556091308594,32.55117416381836,33.35472869873047,34.00625228881836,34.516571044921875,34.89067840576172,35.17911148071289,35.451942443847656,35.7616081237793,36.104305267333984,36.43991470336914,36.709407806396484,36.90380096435547,37.0473518371582,37.21571350097656,37.57056427001953,37.724002838134766
-9999,-9999,31.662891387939453,32.244049072265625,32.995460510253906,33.784706115722656,34.461181640625,34.98481369018555,35.34846878051758,35.63180160522461,35.896629333496094,36.200706481933594,36.54158020019531,36.89017105102539,37.176841735839844,37.38466262817383,37.54315948486328,37.672969818115234,37.80329895019531,37.84440994262695
-9999,-9999,32.117210388183594,32.65489959716797,33.33354568481445,34.11539840698242,34.82815170288086,35.38364028930664,35.7569465637207,36.02924346923828,36.2680778503418,36.55296325683594,36.88251876831055,37.22099685668945,37.496307373046875,37.693050384521484,37.83490753173828,37.914527893066406,37.93395233154297,37.935096740722656
-9999,-9999,-9999,33.019805908203125,33.561363220214844,34.30009841918945,35.02759552001953,35.59864807128906,35.973140716552734,36.235782623291016,36.463932037353516,36.727134704589844,37.0481071472168,37.38115692138672,37.65691375732422,37.84307861328125,37.97969436645508,38.012569427490234,38.0048942565918,37.995540618896484

Step,97
Year,8.083302
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.39926528930664,27.396839141845703,-9999,-9999,27.375192642211914,27.436138153076172,-9999,-9999,-9999
-9999,-9999,-9999,-9999,27.42662239074707,27.347530364990234,27.226900100708008,27.14246368408203,27.109092712402344,27.119625091552734,27.198863983154297,27.26064109802246,27.224441528320312,27.131813049316406,27.150014877319336,27.25618553161621,27.333433151245117,27.35138702392578,-9999,-9999
-9999,-9999,-9999,27.446332931518555,27.411720275878906,27.35597038269043,27.283737182617188,27.238525390625,27.232479095458984,27.2470645904541,27.26561164855957,27.261276245117188,27.201425552368164,27.125741958618164,27.087722778320312,27.11650276184082,27.143041610717773,27.140287399291992,-9999,-9999
-9999,-9999,-9999,27.428930282592773,27.42430305480957,27.421066284179688,27.452716827392578,27.517234802246094,27.592952728271484,27.65953826904297,27.69915008544922,27.692392349243164,27.61381721496582,27.480722427368164,27.316143035888672,27.158390045166016,26.996423721313477,26.86295509338379,-9999,-9999
-9999,-9999,27.425140380859375,27.425823211669922,27.471973419189453,27.600963592529297,27.843612670898438,28.075647354125977,28.292747497558594,28.487628936767578,28.620014190673828,28.657804489135742,28.569108963012695,28.353424072265625,28.022499084472656,27.617189407348633,27.159818649291992,26.820146560668945,26.65681266784668,-9999
-9999,-9999,27.34274673461914,27.41510772705078,27.566328048706055,27.869140625,28.26729965209961,28.683609008789062,29.087453842163086,29.434783935546875,29.659399032592773,29.733455657958984,29.651071548461914,29.394227981567383,28.936124801635742,28.365123748779297,27.709247589111328,27.191396713256836,26.915687561035156,-9999
-9999,-9999,27.128755569458008,27.32457733154297,27.654052734375,28.128639221191406,28.700477600097656,29.310972213745117,29.884654998779297,30.336576461791992,30.611671447753906,30.703128814697266,30.634572982788086,30.395986557006836,29.94985008239746,29.32680892944336,28.61014175415039,27.956323623657227,27.5744686126709,-9999
-9999,26.487483978271484,26.781295776367188,27.216310501098633,27.744848251342773,28.424551010131836,29.202423095703125,29.974777221679688,30.635082244873047,31.11237335205078,31.393512725830078,31.491647720336914,31.43381118774414,31.227460861206055,30.84406852722168,30.28377914428711,29.651201248168945,29.02954864501953,28.611303329467773,-9999
-9999,26.22650909423828,26.530927658081055,27.153396606445312,27.94700813293457,28.868526458740234,29.816204071044922,30.65572166442871,31.300975799560547,31.740259170532227,31.998411178588867,32.09107208251953,32.042259216308594,31.871540069580078,31.574182510375977,31.142772674560547,30.656925201416016,30.152132034301758,29.797128677368164,-9999
-9999,25.978755950927734,26.403650283813477,27.292211532592773,28.355945587158203,29.467023849487305,30.48646354675293,31.29769515991211,31.877017974853516,32.26220703125,32.4858283996582,32.559814453125,32.50594711303711,32.36978530883789,32.159732818603516,31.86188507080078,31.51658821105957,31.1507625579834,30.900569915771484,-9999
