"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Shrimp

Step,61
Year,5.083313
-9999,-9999,-9999,1.767452597618103,1.7791011333465576,1.7994916439056396,1.802533745765686,1.792028784751892,1.7592623233795166,1.706214189529419,1.6529760360717773,1.6324167251586914,1.660598874092102,1.728774905204773,1.8035950660705566,1.8443543910980225,1.8493131399154663,1.8598332405090332,-9999,-9999
-9999,-9999,1.7743185758590698,1.793630599975586,1.8140571117401123,1.8257545232772827,1.8094598054885864,1.7581586837768555,1.6544607877731323,1.5020618438720703,1.3443474769592285,1.267437219619751,1.2998683452606201,1.44423508644104,1.6313886642456055,1.765981674194336,1.8408032655715942,1.8658781051635742,1.8466745615005493,-9999
-9999,-9999,1.7941601276397705,1.815012812614441,1.845667839050293,1.843684196472168,1.7917206287384033,1.6714775562286377,1.4712979793548584,1.2165467739105225,0.9859080910682678,0.8686721324920654,0.8926722407341003,1.0627411603927612,1.346688985824585,1.5662094354629517,1.7356585264205933,1.8186581134796143,1.8413770198822021,-9999
-9999,-9999,1.8390918970108032,1.8624452352523804,1.8748204708099365,1.8360036611557007,1.7148267030715942,1.5025585889816284,1.222363829612732,0.929600715637207,0.7075632810592651,0.5925178527832031,0.599435031414032,0.7290113568305969,0.9682127237319946,1.250120997428894,1.4933804273605347,1.6592198610305786,1.7278881072998047,-9999
-9999,1.85903799533844,1.89244544506073,1.9016603231430054,1.8736329078674316,1.7517657279968262,1.5246002674102783,1.2215362787246704,0.9120815992355347,0.6576076745986938,0.492706298828125,0.4104797840118408,0.40575334429740906,0.4867895245552063,0.6553446650505066,0.9125152826309204,1.1590900421142578,1.3640880584716797,1.466424822807312,-9999
-9999,1.9053984880447388,1.9231477975845337,1.902705430984497,1.7901039123535156,1.5462123155593872,1.2130297422409058,0.8676402568817139,0.5925093293190002,0.4144618511199951,0.3180718421936035,0.27169278264045715,0.2691306471824646,0.31140390038490295,0.41351133584976196,0.5847035050392151,0.7916224002838135,0.9861980676651001,1.0901308059692383,-9999
-9999,1.9399290084838867,1.9248391389846802,1.833767294883728,1.6165541410446167,1.2793762683868408,0.8925727009773254,0.5586323738098145,0.34588858485221863,0.23332299292087555,0.17991192638874054,0.1579480767250061,0.15726344287395477,0.17879855632781982,0.2311570942401886,0.3273928761482239,0.46088218688964844,0.6063777208328247,0.6865671873092651,-9999
-9999,1.9050499200820923,1.8483374118804932,1.6638120412826538,1.3648015260696411,0.997267484664917,0.6298975944519043,0.35310760140419006,0.19848330318927765,0.12389268726110458,0.09160791337490082,0.07843495905399323,0.07759105414152145,0.08531621843576431,0.10631846636533737,0.15144909918308258,0.22457903623580933,0.30888843536376953,0.35608744621276855,-9999
-9999,1.7497773170471191,1.6355220079421997,1.3640471696853638,1.040494441986084,0.710455596446991,0.42274942994117737,0.22108368575572968,0.11348267644643784,0.06620772182941437,0.040984708815813065,0.032286010682582855,0.02965332381427288,0.0308962631970644,0.03754277527332306,0.05270707607269287,0.0887182354927063,0.1310819834470749,0.1581076979637146,-9999
-9999,1.4596154689788818,1.304416537284851,0.9919043183326721,0.688878059387207,0.44111189246177673,0.25409120321273804,0.1305830180644989,0.06122574210166931,0.03484275937080383,0.022952686995267868,0.017778607085347176,0.015456918627023697,0.014947515912353992,0.01587459072470665,0.01962542161345482,0.028267493471503258,0.04560977220535278,0.059174828231334686,-9999
-9999,1.1507372856140137,0.9858333468437195,0.675175666809082,0.41678136587142944,0.24755676090717316,0.13853755593299866,0.06854551285505295,0.03684418275952339,0.02292836271226406,0.01660766638815403,0.013348869979381561,0.011670427396893501,0.011021329089999199,0.010707259178161621,0.011402051895856857,0.013255865313112736,0.019056593999266624,-9999,-9999
-9999,0.9359411001205444,0.7705377340316772,0.4825756847858429,0.26836535334587097,0.1426476091146469,0.07341569662094116,0.040284089744091034,0.025226237252354622,0.01787371002137661,0.014316569082438946,0.01220592763274908,0.011432681232690811,0.013537396676838398,0.015451288782060146,0.01696673035621643,0.018006807193160057,0.018777737393975258,-9999,-9999
-9999,0.7925584316253662,0.6217492818832397,0.376691609621048,0.1940058320760727,0.08638694137334824,0.04506787657737732,0.02660159394145012,0.018515586853027344,0.014544619247317314,0.012589659541845322,0.013274946250021458,0.01585574820637703,0.018444258719682693,0.02085774391889572,0.02295038104057312,0.024788234382867813,0.02690822444856167,0.031025990843772888,0.03266420215368271
-9999,-9999,0.4736432731151581,0.3046462833881378,0.1518055647611618,0.06397059559822083,0.03203829377889633,0.019550496712327003,0.014444276690483093,0.012275276705622673,0.014523046091198921,0.017102021723985672,0.019909454509615898,0.022787632420659065,0.02543734386563301,0.027679838240146637,0.02958192117512226,0.031248003244400024,0.03288911283016205,0.03351622447371483
-9999,-9999,0.3357435464859009,0.23641249537467957,0.12106713652610779,0.04973280429840088,0.024332117289304733,0.014961042441427708,0.012771984562277794,0.015011429786682129,0.017430627718567848,0.020121723413467407,0.023039283230900764,0.02600468322634697,0.028643548488616943,0.03075387142598629,0.032372813671827316,0.03341951593756676,0.033903174102306366,0.03405185416340828
-9999,-9999,-9999,0.19468903541564941,0.10145584493875504,0.04388843849301338,0.021411336958408356,0.013304533436894417,0.014168841764330864,0.016537945717573166,0.019032621756196022,0.021735209971666336,0.02467186562716961,0.02763841301202774,0.030239880084991455,0.0321926586329937,0.03362266719341278,0.034191593527793884,0.034306850284338,0.03428933024406433

Step,85
Year,7.0833054
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7218276262283325,1.7204465866088867,-9999,-9999,1.7744101285934448,1.7558505535125732,-9999,-9999,-9999
-9999,-9999,-9999,-9999,1.7243560552597046,1.7346397638320923,1.7515676021575928,1.753525733947754,1.7491616010665894,1.7509515285491943,1.7327004671096802,1.7435603141784668,1.7613407373428345,1.775559663772583,1.78081476688385,1.7825489044189453,1.7688349485397339,1.7532306909561157,-9999,-9999
