"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapBiomass
Contaminant Concentrations,Anchovy

Step,61
Year,5.083313
-9999,15.665335655212402,14.385295867919922,11.404242515563965,8.739566802978516,6.236276626586914,3.9830145835876465,2.3011016845703125,1.3322865962982178,0.849524974822998,0.6388695240020752,0.5498923659324646,0.5406476855278015,0.588180661201477,0.7251437306404114,1.022004246711731,1.526117205619812,2.161116600036621,2.531020164489746,-9999
-9999,14.519521713256836,12.954157829284668,9.686333656311035,6.993808746337891,4.697316646575928,2.824941396713257,1.5110576152801514,0.791557252407074,0.4666038453578949,0.30188632011413574,0.237730473279953,0.2155255526304245,0.22263993322849274,0.2704097628593445,0.37894389033317566,0.6214788556098938,0.9494379758834839,1.1720389127731323,-9999
-9999,12.217830657958984,10.544949531555176,7.367148399353027,4.915937423706055,3.102328300476074,1.7887903451919556,0.9300622940063477,0.4536835253238678,0.2540920078754425,0.16096621751785278,0.11731500178575516,0.09628405421972275,0.09027125686407089,0.0966622456908226,0.1246710866689682,0.19102860987186432,0.3360348343849182,0.47334468364715576,-9999
-9999,9.721624374389648,8.133838653564453,5.243279457092285,3.1490890979766846,1.838678240776062,1.0201095342636108,0.5153195858001709,0.26992127299308777,0.15432769060134888,0.09866592288017273,0.06873328983783722,0.05274394154548645,0.04523831605911255,0.04226838797330856,0.046080876141786575,0.05778808891773224,0.09253688901662827,-9999,-9999
-9999,7.951326370239258,6.435798645019531,3.8536441326141357,2.098299980163574,1.0976603031158447,0.5671756863594055,0.29839393496513367,0.16901881992816925,0.10229452699422836,0.06773121654987335,0.04748108983039856,0.038042593747377396,0.04165657237172127,0.0462484247982502,0.05120839178562164,0.05594600737094879,0.05968402698636055,-9999,-9999
-9999,6.755276679992676,5.208185195922852,3.0334882736206055,1.5317491292953491,0.6864438652992249,0.34262341260910034,0.18137137591838837,0.10648596286773682,0.06751532852649689,0.04661521315574646,0.04127706587314606,0.04420732706785202,0.048614613711833954,0.05400153249502182,0.059911612421274185,0.06614398956298828,0.07322290539741516,0.08407563716173172,0.0891217291355133
-9999,-9999,3.9194889068603516,2.44169282913208,1.1874520778656006,0.49829065799713135,0.22895419597625732,0.11794331669807434,0.06929841637611389,0.0459568165242672,0.045168887823820114,0.046698253601789474,0.050207726657390594,0.05527537316083908,0.061309099197387695,0.06779627501964569,0.07444724440574646,0.0810905322432518,0.08752327412366867,0.09084520488977432
-9999,-9999,2.775914192199707,1.9077473878860474,0.9412140250205994,0.37586313486099243,0.16198953986167908,0.07945843040943146,0.05220413953065872,0.04952133446931839,0.04917650297284126,0.051101505756378174,0.05503344535827637,0.06053752452135086,0.06693708896636963,0.07362372428178787,0.08013202250003815,0.08585969358682632,0.09019768238067627,0.09247245639562607
-9999,-9999,-9999,1.55247962474823,0.8001667261123657,0.3266443610191345,0.13655024766921997,0.06533500552177429,0.053936827927827835,0.051542140543460846,0.0514225997030735,0.053525425493717194,0.057668350636959076,0.06338775157928467,0.06996450573205948,0.0766654908657074,0.08300702273845673,0.08806923776865005,0.09161607176065445,0.09344084560871124

Step,109
Year,9.083297
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.863056182861328,11.853174209594727,-9999,-9999,12.101987838745117,11.96484375,-9999,-9999,-9999
-9999,-9999,-9999,-9999,11.920104026794434,11.989825248718262,12.117837905883789,12.136984825134277,12.091564178466797,12.069572448730469,11.906149864196777,11.962708473205566,12.091440200805664,12.203775405883789,12.223578453063965,12.187932014465332,12.099496841430664,12.043709754943848,-9999,-9999
-9999,-9999,-9999,12.061126708984375,12.066574096679688,12.040803909301758,12.024598121643066,11.956080436706543,11.889514923095703,11.827027320861816,11.833030700683594,11.91105842590332,12.059375762939453,12.197978019714355,12.34164047241211,12.399491310119629,12.39729118347168,12.388936996459961,-9999,-9999
-9999,-9999,-9999,12.198887825012207,12.110677719116211,11.99963092803955,11.72387409210205,11.460229873657227,11.194853782653809,10.928670883178711,10.718192100524902,10.678498268127441,10.88082218170166,11.284627914428711,11.77169132232666,12.21172046661377,12.610076904296875,12.948095321655273,-9999,-9999
-9999,-9999,12.474596977233887,12.375533103942871,12.123120307922363,11.618042945861816,10.65039348602295,10.058870315551758,9.485807418823242,8.815265655517578,8.14452075958252,7.839390277862549,8.036764144897461,8.769676208496094,9.762364387512207,10.81609058380127,12.23211669921875,12.979562759399414,13.170815467834473,-9999
-9999,-9999,12.66061782836914,12.409461975097656,11.907417297363281,10.820481300354004,9.912388801574707,9.050832748413086,8.060907363891602,6.930150985717773,5.91134786605835,5.394103050231934,5.536688327789307,6.366352558135986,7.681838035583496,9.278252601623535,11.171281814575195,12.3539400100708,12.893263816833496,-9999
-9999,-9999,13.108854293823242,12.52535629272461,11.372138977050781,10.346395492553711,9.256240844726562,8.021535873413086,6.6641154289245605,5.324744701385498,4.30751371383667,3.7692275047302246,3.8219525814056396,4.485286712646484,5.7057108879089355,7.328821659088135,9.099264144897461,10.876590728759766,11.76674747467041,-9999
-9999,14.418643951416016,13.83523941040039,12.324345588684082,11.143753051757812,9.833002090454102,8.31273365020752,6.6680402755737305,5.127747535705566,3.8937275409698486,3.092249631881714,2.6862051486968994,2.6680595874786377,3.100212335586548,3.982628583908081,5.322933197021484,6.944760322570801,8.506738662719727,9.716570854187012,-9999
-9999,15.04909896850586,14.364495277404785,12.44973373413086,10.780868530273438,8.892200469970703,6.8831071853637695,4.997500419616699,3.536151885986328,2.591261148452759,2.0806665420532227,1.8330035209655762,1.8214727640151978,2.0559535026550293,2.620786428451538,3.554617166519165,4.864080905914307,6.2116875648498535,7.226315498352051,-9999
-9999,15.697010040283203,14.741315841674805,12.275219917297363,10.012529373168945,7.659149169921875,5.355393886566162,3.4453821182250977,2.213270902633667,1.5469926595687866,1.2282805442810059,1.097015142440796,1.0919098854064941,1.2205013036727905,1.536949872970581,2.126894235610962,2.9991981983184814,4.065173625946045,4.7079620361328125,-9999
-9999,15.723588943481445,14.441059112548828,11.452310562133789,8.780295372009277,6.269195079803467,4.007115364074707,2.3170409202575684,1.342765212059021,0.8570454120635986,0.6451705694198608,0.5557380318641663,0.546618640422821,0.5947901010513306,0.7333314418792725,1.0334582328796387,1.5431063175201416,2.1851353645324707,2.5591602325439453,-9999
-9999,14.581324577331543,13.01157283782959,9.732726097106934,7.030719757080078,4.725071907043457,2.843656063079834,1.5222455263137817,0.7981101274490356,0.4709048569202423,0.305055171251297,0.24041402339935303,0.21804173290729523,0.2253054827451706,0.2737252414226532,0.3836531639099121,0.6290287971496582,0.9610324501991272,1.1864571571350098,-9999
-9999,12.279297828674316,10.599907875061035,7.408163547515869,4.945786952972412,3.122927665710449,1.801771640777588,0.9374999403953552,0.4578249454498291,0.2566379904747009,0.1627243161201477,0.11867175251245499,0.09743340313434601,0.09138190746307373,0.09789394587278366,0.12631496787071228,0.1936018168926239,0.3406657874584198,0.4799696207046509,-9999
-9999,9.779313087463379,8.183521270751953,5.277095794677734,3.170884847640991,1.8523074388504028,1.0282717943191528,0.5199390053749084,0.2725628912448883,0.1559419333934784,0.09976434707641602,0.0695306584239006,0.053371913731098175,0.04578858241438866,0.042794518172740936,0.04667266085743904,0.05855659767985344,0.09380314499139786,-9999,-9999
-9999,8.005013465881348,6.480480194091797,3.8816890716552734,2.1144514083862305,1.1066712141036987,0.5723015069961548,0.301288902759552,0.17074640095233917,0.10338221490383148,0.06847187131643295,0.048008695244789124,0.03846996650099754,0.0421321764588356,0.04678426682949066,0.05181140825152397,0.056613028049468994,0.06039441376924515,-9999,-9999
-9999,6.804615020751953,5.247948169708252,3.0576138496398926,1.5445516109466553,0.6927371621131897,0.3459692597389221,0.18321742117404938,0.10759886354207993,0.06822429597377777,0.047102633863687515,0.041706763207912445,0.044669657945632935,0.04912872239947319,0.05457746982574463,0.060553207993507385,0.06684786826372147,0.07397894561290741,0.08488642424345016,0.08995860815048218
-9999,-9999,3.9522151947021484,2.4625322818756104,1.1979997158050537,0.5031198263168335,0.23128408193588257,0.1191740483045578,0.07001881301403046,0.046423330903053284,0.04561726748943329,0.047153815627098083,0.050696827471256256,0.05581706389784813,0.061913084238767624,0.06846462935209274,0.07517563551664352,0.08186943829059601,0.08834170550107956,0.09168323129415512
-9999,-9999,2.800339698791504,1.9249608516693115,0.9500194787979126,0.37964150309562683,0.1636771261692047,0.08029257506132126,0.0527384877204895,0.05000993236899376,0.049645040184259415,0.0515788234770298,0.055544789880514145,0.061101365834474564,0.06756274402141571,0.07431241124868393,0.08087825775146484,0.08665125072002411,0.09101977944374084,0.09331017732620239
-9999,-9999,-9999,1.567136526107788,0.8081194162368774,0.33002975583076477,0.13799981772899628,0.06602337956428528,0.05448583886027336,0.052044954150915146,0.051904674619436264,0.05401616916060448,0.0581931471824646,0.06396499276161194,0.07060354948043823,0.07736653834581375,0.0837632343173027,0.0888669341802597,0.09244080632925034,0.0942791998386383

Step,121
Year,10.083293
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.902119636535645,11.891626358032227,-9999,-9999,12.126248359680176,11.987955093383789,-9999,-9999,-9999
-9999,-9999,-9999,-9999,11.951883316040039,12.02360725402832,12.155065536499023,12.177996635437012,12.136069297790527,12.116666793823242,11.953041076660156,12.007238388061523,12.134742736816406,12.245685577392578,12.261027336120605,12.218823432922363,12.12759017944336,12.071879386901855,-9999,-9999
-9999,-9999,-9999,12.093839645385742,12.100152969360352,12.076679229736328,12.064030647277832,11.999593734741211,11.937235832214355,11.878129959106445,11.886034965515137,11.963993072509766,12.111178398132324,12.247137069702148,12.386489868164062,12.439346313476562,12.433822631835938,12.424150466918945,-9999,-9999
-9999,-9999,-9999,12.23421573638916,12.147337913513184,12.039168357849121,11.767077445983887,11.507761001586914,11.246878623962402,10.984641075134277,10.776618957519531,10.737765312194824,10.939736366271973,11.341902732849121,11.825996398925781,12.262639999389648,12.65880012512207,12.996474266052246,-9999,-9999
-9999,-9999,12.51430606842041,12.414983749389648,12.164122581481934,11.66156005859375,10.696011543273926,10.107903480529785,9.538352012634277,8.869963645935059,8.199654579162598,7.894511699676514,8.092338562011719,8.826411247253418,9.819812774658203,10.874171257019043,12.293703079223633,13.043834686279297,13.240860939025879,-9999
-9999,-9999,12.703462600708008,12.453093528747559,11.952958106994629,10.867405891418457,9.961470603942871,9.10235595703125,8.11378002166748,6.982236862182617,5.961000442504883,5.442059516906738,5.585531711578369,6.418886184692383,7.739133834838867,9.340912818908691,11.241637229919434,12.429194450378418,12.971969604492188,-9999
-9999,-9999,13.156988143920898,12.57437515258789,11.421918869018555,10.39755916595459,9.30860424041748,8.074068069458008,6.714993953704834,5.371868133544922,4.350544452667236,3.8095338344573975,3.8629150390625,4.530662536621094,5.758139610290527,7.389598846435547,9.168912887573242,10.956583976745605,11.852167129516602,-9999
-9999,14.47386360168457,13.890026092529297,12.378486633300781,11.198553085327148,9.887676239013672,8.365861892700195,6.71771240234375,5.172396659851074,3.9329283237457275,3.1272664070129395,2.718815326690674,2.7008140087127686,3.1366782188415527,4.025887966156006,5.375691890716553,7.008612632751465,8.581440925598145,9.80107307434082,-9999
-9999,15.109334945678711,14.425614356994629,12.509624481201172,10.839310646057129,8.947213172912598,6.932446479797363,5.039278984069824,3.570453405380249,2.619964599609375,2.106293201446533,1.8571033477783203,1.8458316326141357,2.0827274322509766,2.6530137062072754,3.5954222679138184,4.916815280914307,6.27660608291626,7.30118465423584,-9999
-9999,15.764272689819336,14.809426307678223,12.339496612548828,10.072061538696289,7.71146821975708,5.397819995880127,3.4769628047943115,2.2364675998687744,1.5652225017547607,1.2441929578781128,1.1121022701263428,1.1072336435317993,1.2374234199523926,1.5575573444366455,2.154252052307129,3.036506175994873,4.114810943603516,4.764931678771973,-9999
-9999,15.798456192016602,14.51501750946045,11.518362045288086,8.83777904510498,6.316225528717041,4.0416107177734375,2.3397305011749268,1.3575407266616821,0.8675158023834229,0.6537865400314331,0.563586413860321,0.5544939637184143,0.6033536791801453,0.7437713742256165,1.047902226448059,1.5643928050994873,2.21512770652771,2.5942161083221436,-9999
-9999,14.6614408493042,13.087514877319336,9.795716285705566,7.081859588623047,4.763911724090576,2.8699378967285156,1.537935495376587,0.8072534799575806,0.47685757279396057,0.3093535602092743,0.24400068819522858,0.2213573306798935,0.22876016795635223,0.27794790267944336,0.38957327604293823,0.6384965181350708,0.9755159020423889,1.2044177055358887,-9999
-9999,12.358541488647461,10.671640396118164,7.462675094604492,4.986026763916016,3.150994062423706,1.8195710182189941,0.9477092623710632,0.4634612202644348,0.2600904107093811,0.1650879830121994,0.12047943472862244,0.09894973784685135,0.0928327664732933,0.09947427362203598,0.12837935984134674,0.19680041074752808,0.34638968110084534,0.488132506608963,-9999
-9999,9.852784156799316,8.247262001037598,5.320991516113281,3.1994733810424805,1.8703662157058716,1.0391610860824585,0.5260890126228333,0.27608272433280945,0.15809665620326996,0.10122290998697281,0.07058200240135193,0.054190732538700104,0.04649556800723076,0.04345898702740669,0.04740847274661064,0.05950380489230156,0.095365509390831,-9999,-9999
-9999,8.072564125061035,6.5369110107421875,3.9173505306243896,2.135141372680664,1.1182962656021118,0.5789269208908081,0.30505049228668213,0.17300677299499512,0.10481349378824234,0.06944514811038971,0.04869678616523743,0.039019450545310974,0.042734209448099136,0.04745228961110115,0.052553098648786545,0.057425595819950104,0.061255987733602524,-9999,-9999
-9999,6.866167068481445,5.297552585601807,3.087825298309326,1.5606439113616943,0.7006434798240662,0.35019388794898987,0.18556877970695496,0.10902903228998184,0.06914379447698593,0.04773537069559097,0.04226064309477806,0.04525793343782425,0.04977283626794815,0.05528826266527176,0.06133436784148216,0.06769506633281708,0.07487960904836655,0.08583764731884003,0.09093447029590607
-9999,-9999,3.9926247596740723,2.48832368850708,1.211073875427246,0.5090879201889038,0.23417772352695465,0.12071585655212402,0.07093275338411331,0.04702158272266388,0.04619387909770012,0.04773670434951782,0.05131503939628601,0.056491438299417496,0.06265360116958618,0.06927259266376495,0.07604536414146423,0.0827893540263176,0.0892990231513977,0.0926586166024208
-9999,-9999,2.8302717208862305,1.9460469484329224,0.9608120918273926,0.3842584192752838,0.16574902832508087,0.08132733404636383,0.05341123044490814,0.05063224211335182,0.050244301557540894,0.0521862767636776,0.05618788301944733,0.061799898743629456,0.06832590699195862,0.07514037936925888,0.08176429569721222,0.08758164942264557,0.09197843074798584,0.09428299218416214
-9999,-9999,-9999,1.5849742889404297,0.8177686333656311,0.3341355323791504,0.1397649347782135,0.06687271595001221,0.05517388880252838,0.05268266052007675,0.05251897871494293,0.05463859811425209,0.05885109677910805,0.06467792391777039,0.07138052582740784,0.07820682227611542,0.0846589058637619,0.08980235457420349,0.09340087324380875,0.0952514111995697

