"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 04/04/1933)"
Date,"06/12/2026 10:50:48"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,AnchovyBay.eiixml
"<HEADER ecosim/>"
EcosimScenario,"New Ecosim scenario"
TimeSeries,-
StartYear,2000
"<HEADER ecospace/>"
EcospaceScenario,BayOfAnchovies
MapRows,20
MapCols,20
MapCellLength,20
MapCellSize,0.17996463
MapTopLeftLat,0
MapTopLeftLon,0
NoActiveCells,313
EcoSpaceTimeStepLength,0.08333300219773374
CoordinateSystemWKT,"GEOGCS[WGS 84, DATUM[WGS_1984, SPHEROID[WGS 84,6378137,298.257223563, AUTHORITY[EPSG,7030]], AUTHORITY[EPSG,6326]], PRIMEM[Greenwich,0, AUTHORITY[EPSG,8901]], UNIT[degree,0.01745329251994328, AUTHORITY[EPSG,9122]], AUTHORITY[EPSG,4326]]"
ExternalDataConfigFile,AnchovyBay_extdata.xml
"<HEADER end/>"
Variable,EcospaceMapEffort
Fleet name,Seiners

Step,61
Year,5.083313
-9999,-9999,0,0,0,0,3.9830257892608643,3.688066005706787,3.470776081085205,3.271559000015259,3.1001055240631104,3.0364105701446533,3.111255645751953,3.337085485458374,3.6634652614593506,4.077165126800537,0,0,0,-9999
-9999,-9999,0,0,0,3.9263417720794678,3.4873712062835693,3.1592373847961426,2.8596253395080566,2.5613582134246826,2.3112049102783203,2.1954281330108643,2.2509713172912598,2.489561080932617,0.31986695528030396,3.404686450958252,0,0,0,-9999
-9999,-9999,0,0,4.033434867858887,3.538740634918213,3.121399164199829,2.737102746963501,2.3667640686035156,2.027108907699585,1.7799289226531982,1.6581051349639893,1.6880874633789062,1.8787219524383545,2.227313756942749,2.716088056564331,3.3124115467071533,0,0,-9999
-9999,0,0,4.30678129196167,3.741400718688965,3.2426271438598633,2.765223503112793,2.3076717853546143,1.9062021970748901,1.5965255498886108,1.401544213294983,1.3098177909851074,1.3196964263916016,1.4485875368118286,1.702430248260498,0.46496182680130005,2.5879592895507812,3.1140336990356445,0,-9999
-9999,0,0,4.172886848449707,3.5198333263397217,2.9160025119781494,2.3476128578186035,1.8479050397872925,1.4723191261291504,1.2335072755813599,1.1073603630065918,1.0517144203186035,1.0602335929870605,1.1370792388916016,1.3057721853256226,0.3513910174369812,1.9727627038955688,2.409454107284546,0,-9999
-9999,0,0,4.033358097076416,3.259228467941284,2.564251184463501,1.940187692642212,1.4429833889007568,1.1253455877304077,0.9535583257675171,0.8725764751434326,0.8431594967842102,0.8508251309394836,0.8986822962760925,1.0022730827331543,1.1866353750228882,1.4629327058792114,0,0,-9999
-9999,0,0,3.769601821899414,2.918917655944824,2.200254201889038,1.5942151546478271,1.1533089876174927,0.8986002802848816,0.770185112953186,0.7142723202705383,0.6937532424926758,0.31047365069389343,0.40247511863708496,0.7814556360244751,0.1978469341993332,1.069789171218872,0,0,-9999
-9999,0,0,3.307612419128418,2.471545696258545,1.8130555152893066,1.3023591041564941,0.9511098861694336,0.7567605376243591,0.6661580204963684,0.6211183071136475,0.6056410670280457,0.40389877557754517,0.5508378148078918,0.43449363112449646,0.7101554870605469,0.8179076313972473,0,0,-9999
-9999,0,0,2.7072205543518066,1.9517247676849365,1.4183121919631958,1.044724702835083,0.8035215139389038,0.6680301427841187,0.607281506061554,0.5786930322647095,0.5673624873161316,0.2518269717693329,0.4474204182624817,0.39612725377082825,0.6286269426345825,0.6885330080986023,0,0,-9999
-9999,0,0,2.1533098220825195,1.5062127113342285,1.1035774946212769,0.8528270721435547,0.698223352432251,0.6180419921875,0.5774746537208557,0.5575659275054932,0.5489221215248108,0.5482885837554932,0.5546417832374573,0.3787129819393158,0.328474760055542,0.6284599304199219,0,-9999,-9999
-9999,0,0,1.7767565250396729,1.2312638759613037,0.9136142730712891,0.7372175455093384,0.6407461166381836,0.5891790390014648,0.5606212019920349,0.3637552261352539,0.4190613329410553,0.05985535308718681,0.5458405017852783,0.24793024361133575,0.2558874487876892,0.601364254951477,0.08952010422945023,-9999,-9999
-9999,0,0,1.5421912670135498,1.0743112564086914,0.8039839863777161,0.6764602661132812,0.6080120801925659,0.5706306099891663,0.3661065995693207,0.47771772742271423,0.533697247505188,0.41656261682510376,0.541206419467926,0.5504911541938782,0.5636857151985168,0.5812610387802124,0.5983911752700806,0.42767995595932007,0.5996466875076294
-9999,-9999,0,1.3642140626907349,0.9743618965148926,0.7491937875747681,0.6435107588768005,0.5892112851142883,0.3106622099876404,0.4817124903202057,0.5349962115287781,0.5325310230255127,0.4744449555873871,0.4185403287410736,0.36347195506095886,0.3697725534439087,0.3772662878036499,0.448863685131073,0.5178426504135132,0.5845601558685303
-9999,-9999,0,0,0.9083564281463623,0.7141183614730835,0.6237624883651733,0.5776835083961487,0.3690321743488312,0.5415228605270386,0.5347186923027039,0.5320881009101868,0.5328387022018433,0.5363254547119141,0.5419083833694458,0.5489814281463623,0.5567495822906494,0.5637856125831604,0.5681362748146057,0.5700815320014954
-9999,-9999,-9999,0,0.8669870495796204,0.6986135244369507,0.6156356930732727,0.5731146335601807,0.36878257989883423,0.5414090752601624,0.5346739292144775,0.5319413542747498,0.5324485301971436,0.5354880690574646,0.5403404831886292,0.5462860465049744,0.5525674223899841,0.5579866170883179,0.5616422891616821,0.5634151101112366

